chrom	start	stop	gene	transcript	exon
7	13935491	13935712	ETV1	NM_001163147	exon12
7	13940363	13940464	ETV1	NM_001163147	exon11
7	13946055	13946224	ETV1	NM_001163147	exon10
7	13949257	13949325	ETV1	NM_001163147	exon9
7	13971127	13971374	ETV1	NM_001163147	exon8
7	13975333	13975521	ETV1	NM_001163147	exon7
7	13978742	13978871	ETV1	NM_001163147	exon6
7	14017052	14017105	ETV1	NM_001163147	exon5
7	14026263	14026310	ETV1	NM_001163147	exon4
7	14027711	14027798	ETV1	NM_001163147	exon3
7	14028633	14028677	ETV1	NM_001163147	exon2
7	41729248	41730140	INHBA	NM_002192	exon3
7	41739585	41739972	INHBA	NM_002192	exon2
7	50358658	50358697	IKZF1	NM_006060	exon2
7	50367234	50367353	IKZF1	NM_006060	exon3
7	50444231	50444491	IKZF1	NM_006060	exon4
7	50450238	50450405	IKZF1	NM_006060	exon5
7	50455043	50455168	IKZF1	NM_006060	exon6
7	50459427	50459561	IKZF1	NM_006060	exon7
7	50467616	50468325	IKZF1	NM_006060	exon8
7	55086971	55087058	EGFR	NM_005228	exon1
7	55209979	55210130	EGFR	NM_005228	exon2
7	55210998	55211181	EGFR	NM_005228	exon3
7	55214299	55214433	EGFR	NM_005228	exon4
7	55218987	55219055	EGFR	NM_005228	exon5
7	55220239	55220357	EGFR	NM_005228	exon6
7	55221704	55221845	EGFR	NM_005228	exon7
7	55223523	55223639	EGFR	NM_005228	exon8
7	55224226	55224352	EGFR	NM_005228	exon9
7	55224452	55224525	EGFR	NM_005228	exon10
7	55225356	55225446	EGFR	NM_005228	exon11
7	55227832	55228031	EGFR	NM_005228	exon12
7	55229192	55229324	EGFR	NM_005228	exon13
7	55231426	55231516	EGFR	NM_005228	exon14
7	55232973	55233130	EGFR	NM_005228	exon15
7	55238868	55238906	EGFR	NM_005228	exon16
7	55240676	55240817	EGFR	NM_005228	exon17
7	55241614	55241736	EGFR	NM_005228	exon18
7	55242415	55242513	EGFR	NM_005228	exon19
7	55248986	55249171	EGFR	NM_005228	exon20
7	55259412	55259567	EGFR	NM_005228	exon21
7	55260459	55260534	EGFR	NM_005228	exon22
7	55266410	55266556	EGFR	NM_005228	exon23
7	55268009	55268106	EGFR	NM_005228	exon24
7	55268881	55269048	EGFR	NM_005228	exon25
7	55269428	55269475	EGFR	NM_005228	exon26
7	55270210	55270318	EGFR	NM_005228	exon27
7	55272949	55273310	EGFR	NM_005228	exon28
7	81331897	81332073	HGF	NM_000601	exon18
7	81334706	81334851	HGF	NM_000601	exon17
7	81334963	81335069	HGF	NM_000601	exon16
7	81335603	81335743	HGF	NM_000601	exon15
7	81336606	81336680	HGF	NM_000601	exon14
7	81339463	81339559	HGF	NM_000601	exon13
7	81340797	81340835	HGF	NM_000601	exon12
7	81346548	81346681	HGF	NM_000601	exon11
7	81350061	81350163	HGF	NM_000601	exon10
7	81355206	81355333	HGF	NM_000601	exon9
7	81358921	81359095	HGF	NM_000601	exon8
7	81372669	81372787	HGF	NM_000601	exon7
7	81374316	81374436	HGF	NM_000601	exon6
7	81381436	81381578	HGF	NM_000601	exon5
7	81386505	81386619	HGF	NM_000601	exon4
7	81388008	81388120	HGF	NM_000601	exon3
7	81392023	81392188	HGF	NM_000601	exon2
7	81399200	81399287	HGF	NM_000601	exon1
7	92244454	92244600	CDK6	NM_001145306	exon8
7	92247386	92247521	CDK6	NM_001145306	exon7
7	92252350	92252400	CDK6	NM_001145306	exon6
7	92300740	92300849	CDK6	NM_001145306	exon5
7	92354940	92355107	CDK6	NM_001145306	exon4
7	92404010	92404145	CDK6	NM_001145306	exon3
7	92462405	92462637	CDK6	NM_001145306	exon2
7	106508007	106510001	PIK3CG	NM_002649	exon2
7	106512982	106513047	PIK3CG	NM_002649	exon3
7	106513158	106513383	PIK3CG	NM_002649	exon4
7	106515145	106515248	PIK3CG	NM_002649	exon5
7	106519964	106520110	PIK3CG	NM_002649	exon6
7	106522562	106522652	PIK3CG	NM_002649	exon7
7	106523478	106523608	PIK3CG	NM_002649	exon8
7	106524600	106524711	PIK3CG	NM_002649	exon9
7	106526580	106526737	PIK3CG	NM_002649	exon10
7	106545554	106545832	PIK3CG	NM_002649	exon11
7	116339139	116340338	MET	NM_000245	exon2
7	116371722	116371913	MET	NM_000245	exon3
7	116380004	116380138	MET	NM_000245	exon4
7	116380906	116381079	MET	NM_000245	exon5
7	116395409	116395569	MET	NM_000245	exon6
7	116397491	116397593	MET	NM_000245	exon7
7	116397692	116397828	MET	NM_000245	exon8
7	116398513	116398674	MET	NM_000245	exon9
7	116399445	116399544	MET	NM_000245	exon10
7	116403104	116403322	MET	NM_000245	exon11
7	116409699	116409845	MET	NM_000245	exon12
7	116411552	116411708	MET	NM_000245	exon13
7	116411903	116412043	MET	NM_000245	exon14
7	116414935	116415165	MET	NM_000245	exon15
7	116417443	116417523	MET	NM_000245	exon16
7	116418830	116419011	MET	NM_000245	exon17
7	116422042	116422151	MET	NM_000245	exon18
7	116423358	116423523	MET	NM_000245	exon19
7	116435709	116435845	MET	NM_000245	exon20
7	116435941	116436178	MET	NM_000245	exon21
7	128828993	128829323	SMO	NM_005631	exon1
7	128843225	128843430	SMO	NM_005631	exon2
7	128845044	128845253	SMO	NM_005631	exon3
7	128845451	128845623	SMO	NM_005631	exon4
7	128845991	128846210	SMO	NM_005631	exon5
7	128846305	128846428	SMO	NM_005631	exon6
7	128848600	128848692	SMO	NM_005631	exon7
7	128849130	128849238	SMO	NM_005631	exon8
7	128850204	128850389	SMO	NM_005631	exon9
7	128850806	128850954	SMO	NM_005631	exon10
7	128851477	128851611	SMO	NM_005631	exon11
7	128851865	128852292	SMO	NM_005631	exon12
7	140434397	140434570	BRAF	NM_004333	exon18
7	140439612	140439746	BRAF	NM_004333	exon17
7	140449087	140449218	BRAF	NM_004333	exon16
7	140453075	140453193	BRAF	NM_004333	exon15
7	140453987	140454033	BRAF	NM_004333	exon14
7	140476712	140476888	BRAF	NM_004333	exon13
7	140477791	140477875	BRAF	NM_004333	exon12
7	140481376	140481493	BRAF	NM_004333	exon11
7	140482821	140482957	BRAF	NM_004333	exon10
7	140487348	140487384	BRAF	NM_004333	exon9
7	140494108	140494267	BRAF	NM_004333	exon8
7	140500162	140500281	BRAF	NM_004333	exon7
7	140501212	140501360	BRAF	NM_004333	exon6
7	140507760	140507862	BRAF	NM_004333	exon5
7	140508692	140508795	BRAF	NM_004333	exon4
7	140534409	140534672	BRAF	NM_004333	exon3
7	140549911	140550012	BRAF	NM_004333	exon2
7	140624366	140624503	BRAF	NM_004333	exon1
7	148504738	148504798	EZH2	NM_004456	exon20
7	148506163	148506247	EZH2	NM_004456	exon19
7	148506402	148506482	EZH2	NM_004456	exon18
7	148507425	148507506	EZH2	NM_004456	exon17
7	148508717	148508812	EZH2	NM_004456	exon16
7	148511051	148511229	EZH2	NM_004456	exon15
7	148512006	148512131	EZH2	NM_004456	exon14
7	148512598	148512638	EZH2	NM_004456	exon13
7	148513776	148513870	EZH2	NM_004456	exon12
7	148514314	148514483	EZH2	NM_004456	exon11
7	148514969	148515209	EZH2	NM_004456	exon10
7	148516688	148516779	EZH2	NM_004456	exon9
7	148523546	148523724	EZH2	NM_004456	exon8
7	148524256	148524358	EZH2	NM_004456	exon7
7	148525832	148525972	EZH2	NM_004456	exon6
7	148526820	148526940	EZH2	NM_004456	exon5
7	148529726	148529842	EZH2	NM_004456	exon4
7	148543562	148543690	EZH2	NM_004456	exon3
7	148544274	148544390	EZH2	NM_004456	exon2
7	151164205	151164297	RHEB	NM_005614	exon8
7	151167657	151167738	RHEB	NM_005614	exon7
7	151168480	151168527	RHEB	NM_005614	exon6
7	151168635	151168691	RHEB	NM_005614	exon5
7	151174419	151174501	RHEB	NM_005614	exon4
7	151181823	151181890	RHEB	NM_005614	exon3
7	151188029	151188100	RHEB	NM_005614	exon2
7	151216546	151216597	RHEB	NM_005614	exon1
7	151833917	151834009	MLL3	NM_170606	exon59
7	151835881	151835989	MLL3	NM_170606	exon58
7	151836271	151836344	MLL3	NM_170606	exon57
7	151836760	151836876	MLL3	NM_170606	exon56
7	151841798	151841966	MLL3	NM_170606	exon55
7	151842238	151842380	MLL3	NM_170606	exon54
7	151843684	151843820	MLL3	NM_170606	exon53
7	151845118	151846237	MLL3	NM_170606	exon52
7	151847985	151848092	MLL3	NM_170606	exon51
7	151848527	151848666	MLL3	NM_170606	exon50
7	151849790	151850039	MLL3	NM_170606	exon49
7	151851095	151851231	MLL3	NM_170606	exon48
7	151851352	151851530	MLL3	NM_170606	exon47
7	151852995	151853142	MLL3	NM_170606	exon46
7	151853290	151853431	MLL3	NM_170606	exon45
7	151855948	151856157	MLL3	NM_170606	exon44
7	151859202	151860911	MLL3	NM_170606	exon43
7	151864231	151864463	MLL3	NM_170606	exon42
7	151866271	151866334	MLL3	NM_170606	exon41
7	151868349	151868427	MLL3	NM_170606	exon40
7	151871216	151871327	MLL3	NM_170606	exon39
7	151873276	151875095	MLL3	NM_170606	exon38
7	151876919	151877211	MLL3	NM_170606	exon37
7	151877796	151879679	MLL3	NM_170606	exon36
7	151880059	151880241	MLL3	NM_170606	exon35
7	151882643	151882716	MLL3	NM_170606	exon34
7	151884347	151884561	MLL3	NM_170606	exon33
7	151884800	151884932	MLL3	NM_170606	exon32
7	151891094	151891213	MLL3	NM_170606	exon31
7	151891314	151891346	MLL3	NM_170606	exon30
7	151891525	151891653	MLL3	NM_170606	exon29
7	151892992	151893096	MLL3	NM_170606	exon28
7	151896364	151896544	MLL3	NM_170606	exon27
7	151900019	151900149	MLL3	NM_170606	exon26
7	151902191	151902310	MLL3	NM_170606	exon25
7	151904385	151904513	MLL3	NM_170606	exon24
7	151917608	151917820	MLL3	NM_170606	exon23
7	151919086	151919151	MLL3	NM_170606	exon22
7	151919658	151919767	MLL3	NM_170606	exon21
7	151921100	151921264	MLL3	NM_170606	exon20
7	151921520	151921701	MLL3	NM_170606	exon19
7	151927008	151927112	MLL3	NM_170606	exon18
7	151927305	151927406	MLL3	NM_170606	exon17
7	151932902	151933018	MLL3	NM_170606	exon16
7	151935792	151935911	MLL3	NM_170606	exon15
7	151944987	151945705	MLL3	NM_170606	exon14
7	151946961	151947038	MLL3	NM_170606	exon13
7	151947938	151948051	MLL3	NM_170606	exon12
7	151949024	151949175	MLL3	NM_170606	exon11
7	151949631	151949800	MLL3	NM_170606	exon10
7	151960101	151960215	MLL3	NM_170606	exon9
7	151962123	151962294	MLL3	NM_170606	exon8
7	151970790	151970952	MLL3	NM_170606	exon7
7	152007051	152007160	MLL3	NM_170606	exon6
7	152008883	152009031	MLL3	NM_170606	exon5
7	152012223	152012423	MLL3	NM_170606	exon4
7	152027686	152027824	MLL3	NM_170606	exon3
7	152055672	152055760	MLL3	NM_170606	exon2
7	152132711	152132871	MLL3	NM_170606	exon1
7	152345727	152346448	XRCC2	NM_005431	exon3
7	152357786	152357867	XRCC2	NM_005431	exon2
7	152373126	152373164	XRCC2	NM_005431	exon1
8	23538734	23539152	NKX3-1	NM_006167	exon2
8	23540117	23540402	NKX3-1	NM_006167	exon1
8	38271146	38271322	FGFR1	NM_001174067	exon19
8	38271436	38271541	FGFR1	NM_001174067	exon18
8	38271670	38271807	FGFR1	NM_001174067	exon17
8	38272077	38272147	FGFR1	NM_001174067	exon16
8	38272297	38272419	FGFR1	NM_001174067	exon15
8	38273388	38273578	FGFR1	NM_001174067	exon14
8	38274824	38274934	FGFR1	NM_001174067	exon13
8	38275388	38275509	FGFR1	NM_001174067	exon12
8	38275746	38275891	FGFR1	NM_001174067	exon11
8	38277051	38277253	FGFR1	NM_001174067	exon10
8	38279315	38279459	FGFR1	NM_001174067	exon9
8	38282027	38282217	FGFR1	NM_001174067	exon8
8	38283640	38283763	FGFR1	NM_001174067	exon7
8	38285439	38285611	FGFR1	NM_001174067	exon6
8	38285870	38285953	FGFR1	NM_001174067	exon5
8	38287200	38287466	FGFR1	NM_001174067	exon4
8	38314874	38315052	FGFR1	NM_001174067	exon3
8	38318614	38318624	FGFR1	NM_001174067	exon2
8	55370699	55371005	SOX17	NM_022454	exon1
8	55371618	55372555	SOX17	NM_022454	exon2
8	74858865	74859055	TCEB1	NM_005648	exon4
8	74868146	74868289	TCEB1	NM_005648	exon3
8	74872000	74872003	TCEB1	NM_005648	exon2
8	90947810	90947840	NBN	NM_002485	exon16
8	90949254	90949303	NBN	NM_002485	exon15
8	90955481	90955594	NBN	NM_002485	exon14
8	90958368	90958523	NBN	NM_002485	exon13
8	90960052	90960120	NBN	NM_002485	exon12
8	90965472	90965919	NBN	NM_002485	exon11
8	90967511	90967783	NBN	NM_002485	exon10
8	90970953	90971082	NBN	NM_002485	exon9
8	90976638	90976735	NBN	NM_002485	exon8
8	90982592	90982785	NBN	NM_002485	exon7
8	90983401	90983518	NBN	NM_002485	exon6
8	90990448	90990551	NBN	NM_002485	exon5
8	90992962	90993121	NBN	NM_002485	exon4
8	90993603	90993751	NBN	NM_002485	exon3
8	90994950	90995083	NBN	NM_002485	exon2
8	90996753	90996789	NBN	NM_002485	exon1
8	117859739	117859930	RAD21	NM_006265	exon14
8	117861185	117861268	RAD21	NM_006265	exon13
8	117862857	117863006	RAD21	NM_006265	exon12
8	117864187	117864335	RAD21	NM_006265	exon11
8	117864788	117864947	RAD21	NM_006265	exon10
8	117866484	117866707	RAD21	NM_006265	exon9
8	117868405	117868527	RAD21	NM_006265	exon8
8	117868885	117869010	RAD21	NM_006265	exon7
8	117869506	117869712	RAD21	NM_006265	exon6
8	117870591	117870697	RAD21	NM_006265	exon5
8	117874080	117874179	RAD21	NM_006265	exon4
8	117875369	117875498	RAD21	NM_006265	exon3
8	117878825	117878968	RAD21	NM_006265	exon2
8	128748840	128748869	MYC	NM_002467	exon1
8	128750494	128751265	MYC	NM_002467	exon2
8	128752642	128753204	MYC	NM_002467	exon3
8	145736814	145736938	RECQL4	NM_004260	exon22
8	145737064	145737172	RECQL4	NM_004260	exon21
8	145737294	145737450	RECQL4	NM_004260	exon20
8	145737527	145737707	RECQL4	NM_004260	exon19
8	145737775	145737944	RECQL4	NM_004260	exon18
8	145738025	145738154	RECQL4	NM_004260	exon17
8	145738230	145738521	RECQL4	NM_004260	exon16
8	145738601	145738767	RECQL4	NM_004260	exon15
8	145738769	145738864	RECQL4	NM_004260	exon14
8	145738955	145739096	RECQL4	NM_004260	exon13
8	145739312	145739491	RECQL4	NM_004260	exon12
8	145739573	145739746	RECQL4	NM_004260	exon11
8	145739826	145739909	RECQL4	NM_004260	exon10
8	145740320	145740456	RECQL4	NM_004260	exon9
8	145740534	145740626	RECQL4	NM_004260	exon8
8	145740710	145740841	RECQL4	NM_004260	exon7
8	145741148	145741274	RECQL4	NM_004260	exon6
8	145741372	145742148	RECQL4	NM_004260	exon5
8	145742434	145742574	RECQL4	NM_004260	exon4
8	145742798	145742892	RECQL4	NM_004260	exon3
8	145742986	145743019	RECQL4	NM_004260	exon2
8	145743085	145743168	RECQL4	NM_004260	exon1
9	5021988	5022213	JAK2	NM_004972	exon3
9	5029783	5029906	JAK2	NM_004972	exon4
9	5044403	5044520	JAK2	NM_004972	exon5
9	5050686	5050831	JAK2	NM_004972	exon6
9	5054563	5054884	JAK2	NM_004972	exon7
9	5055669	5055788	JAK2	NM_004972	exon8
9	5064883	5065040	JAK2	NM_004972	exon9
9	5066678	5066789	JAK2	NM_004972	exon10
9	5069022	5069208	JAK2	NM_004972	exon11
9	5069925	5070052	JAK2	NM_004972	exon12
9	5072492	5072626	JAK2	NM_004972	exon13
9	5073698	5073785	JAK2	NM_004972	exon14
9	5077453	5077580	JAK2	NM_004972	exon15
9	5078306	5078444	JAK2	NM_004972	exon16
9	5080229	5080380	JAK2	NM_004972	exon17
9	5080533	5080683	JAK2	NM_004972	exon18
9	5081725	5081861	JAK2	NM_004972	exon19
9	5089674	5089863	JAK2	NM_004972	exon20
9	5090446	5090570	JAK2	NM_004972	exon21
9	5090739	5090911	JAK2	NM_004972	exon22
9	5123004	5123121	JAK2	NM_004972	exon23
9	5126333	5126446	JAK2	NM_004972	exon24
9	5126684	5126791	JAK2	NM_004972	exon25
9	5456114	5456165	CD274	NM_014143	exon2
9	5457079	5457420	CD274	NM_014143	exon3
9	5462834	5463121	CD274	NM_014143	exon4
9	5465499	5465606	CD274	NM_014143	exon5
9	5466770	5466829	CD274	NM_014143	exon6
9	5467840	5467862	CD274	NM_014143	exon7
9	8317874	8317942	PTPRD	NM_002839	exon46
9	8319831	8319966	PTPRD	NM_002839	exon45
9	8331582	8331736	PTPRD	NM_002839	exon44
9	8338922	8339047	PTPRD	NM_002839	exon43
9	8340343	8340469	PTPRD	NM_002839	exon42
9	8341090	8341268	PTPRD	NM_002839	exon41
9	8341693	8341978	PTPRD	NM_002839	exon40
9	8375936	8376090	PTPRD	NM_002839	exon39
9	8376607	8376726	PTPRD	NM_002839	exon38
9	8389232	8389407	PTPRD	NM_002839	exon37
9	8404537	8404660	PTPRD	NM_002839	exon36
9	8436592	8436689	PTPRD	NM_002839	exon35
9	8449725	8449837	PTPRD	NM_002839	exon34
9	8460411	8460571	PTPRD	NM_002839	exon33
9	8465466	8465675	PTPRD	NM_002839	exon32
9	8470995	8471085	PTPRD	NM_002839	exon31
9	8484119	8484378	PTPRD	NM_002839	exon30
9	8485227	8485324	PTPRD	NM_002839	exon29
9	8485762	8486349	PTPRD	NM_002839	exon28
9	8492862	8492979	PTPRD	NM_002839	exon27
9	8497242	8497268	PTPRD	NM_002839	exon26
9	8499647	8499840	PTPRD	NM_002839	exon25
9	8500754	8501059	PTPRD	NM_002839	exon24
9	8504261	8504405	PTPRD	NM_002839	exon23
9	8507301	8507434	PTPRD	NM_002839	exon22
9	8517848	8518429	PTPRD	NM_002839	exon21
9	8521277	8521546	PTPRD	NM_002839	exon20
9	8523513	8523524	PTPRD	NM_002839	exon19
9	8524925	8525035	PTPRD	NM_002839	exon18
9	8526627	8526644	PTPRD	NM_002839	exon17
9	8527345	8527353	PTPRD	NM_002839	exon16
9	8528591	8528779	PTPRD	NM_002839	exon15
9	8633317	8633458	PTPRD	NM_002839	exon14
9	8636699	8636844	PTPRD	NM_002839	exon13
9	8733780	8733843	PTPRD	NM_002839	exon12
9	21968228	21968241	CDKN2Ap16INK4A	NM_000077	exon3
9	21970901	21971207	CDKN2Ap16INK4A	NM_000077	exon2
9	21971002	21971207	CDKN2Ap14ARF	NM_058195	exon2
9	21974677	21974826	CDKN2Ap16INK4A	NM_000077	exon1
9	21994138	21994330	CDKN2Ap14ARF	NM_058195	exon1
9	22005986	22006246	CDKN2B	NM_004936	exon2
9	22008797	22008952	CDKN2B	NM_004936	exon1
9	36840557	36840633	PAX5	NM_016734	exon10
9	36846840	36846926	PAX5	NM_016734	exon9
9	36882001	36882102	PAX5	NM_016734	exon8
9	36923352	36923481	PAX5	NM_016734	exon7
9	36966546	36966721	PAX5	NM_016734	exon6
9	37002645	37002773	PAX5	NM_016734	exon5
9	37006470	37006534	PAX5	NM_016734	exon4
9	37014994	37015191	PAX5	NM_016734	exon3
9	37020633	37020798	PAX5	NM_016734	exon2
9	37033983	37034028	PAX5	NM_016734	exon1
9	80336239	80336429	GNAQ	NM_002072	exon7
9	80343430	80343583	GNAQ	NM_002072	exon6
9	80409379	80409508	GNAQ	NM_002072	exon5
9	80412436	80412564	GNAQ	NM_002072	exon4
9	80430532	80430686	GNAQ	NM_002072	exon3
9	80537077	80537261	GNAQ	NM_002072	exon2
9	80646016	80646151	GNAQ	NM_002072	exon1
9	87285664	87285875	NTRK2	NM_006180	exon4
9	87317074	87317148	NTRK2	NM_006180	exon5
9	87317263	87317334	NTRK2	NM_006180	exon6
9	87322759	87322827	NTRK2	NM_006180	exon7
9	87325552	87325706	NTRK2	NM_006180	exon8
9	87338488	87338624	NTRK2	NM_006180	exon9
9	87339139	87339271	NTRK2	NM_006180	exon10
9	87342569	87342874	NTRK2	NM_006180	exon11
9	87356807	87356842	NTRK2	NM_006180	exon12
9	87359888	87359988	NTRK2	NM_006180	exon13
9	87366901	87367000	NTRK2	NM_006180	exon14
9	87475955	87476002	NTRK2	NM_006180	exon15
9	87482158	87482346	NTRK2	NM_006180	exon16
9	87549077	87549207	NTRK2	NM_006180	exon17
9	87563377	87563549	NTRK2	NM_006180	exon18
9	87570198	87570432	NTRK2	NM_006180	exon19
9	87635121	87635279	NTRK2	NM_006180	exon20
9	87636167	87636352	NTRK2	NM_006180	exon21
9	93606181	93606597	SYK	NM_003177	exon2
9	93607716	93607876	SYK	NM_003177	exon3
9	93624488	93624626	SYK	NM_003177	exon4
9	93626871	93626949	SYK	NM_003177	exon5
9	93627330	93627379	SYK	NM_003177	exon6
9	93629413	93629481	SYK	NM_003177	exon7
9	93636486	93636573	SYK	NM_003177	exon8
9	93636954	93637131	SYK	NM_003177	exon9
9	93639853	93640062	SYK	NM_003177	exon10
9	93641046	93641235	SYK	NM_003177	exon11
9	93650031	93650171	SYK	NM_003177	exon12
9	93650797	93650909	SYK	NM_003177	exon13
9	93657810	93657882	SYK	NM_003177	exon14
9	97863989	97864132	FANCC	NM_000136	exon15
9	97869348	97869551	FANCC	NM_000136	exon14
9	97873745	97873919	FANCC	NM_000136	exon13
9	97876911	97876992	FANCC	NM_000136	exon12
9	97879597	97879672	FANCC	NM_000136	exon11
9	97887368	97887467	FANCC	NM_000136	exon10
9	97888811	97888863	FANCC	NM_000136	exon9
9	97897628	97897784	FANCC	NM_000136	exon8
9	97912205	97912369	FANCC	NM_000136	exon7
9	97933361	97933425	FANCC	NM_000136	exon6
9	97934319	97934429	FANCC	NM_000136	exon5
9	98002931	98003025	FANCC	NM_000136	exon4
9	98009714	98009798	FANCC	NM_000136	exon3
9	98011409	98011573	FANCC	NM_000136	exon2
9	98209194	98209733	PTCH1	NM_000264	exon23
9	98211351	98211605	PTCH1	NM_000264	exon22
9	98212123	98212222	PTCH1	NM_000264	exon21
9	98215760	98215902	PTCH1	NM_000264	exon20
9	98218558	98218695	PTCH1	NM_000264	exon19
9	98220295	98220575	PTCH1	NM_000264	exon18
9	98221882	98222065	PTCH1	NM_000264	exon17
9	98224138	98224280	PTCH1	NM_000264	exon16
9	98229398	98229707	PTCH1	NM_000264	exon15
9	98231033	98231435	PTCH1	NM_000264	exon14
9	98232095	98232213	PTCH1	NM_000264	exon13
9	98238316	98238441	PTCH1	NM_000264	exon12
9	98239041	98239139	PTCH1	NM_000264	exon11
9	98239829	98239984	PTCH1	NM_000264	exon10
9	98240337	98240468	PTCH1	NM_000264	exon9
9	98241282	98241429	PTCH1	NM_000264	exon8
9	98242251	98242372	PTCH1	NM_000264	exon7
9	98242672	98242870	PTCH1	NM_000264	exon6
9	98244231	98244322	PTCH1	NM_000264	exon5
9	98244416	98244485	PTCH1	NM_000264	exon4
9	98247967	98248156	PTCH1	NM_000264	exon3
9	98268689	98268881	PTCH1	NM_000264	exon2
9	98270443	98270643	PTCH1	NM_000264	exon1
9	101867488	101867584	TGFBR1	NM_004612	exon1
9	101891137	101891382	TGFBR1	NM_004612	exon2
9	101894791	101895021	TGFBR1	NM_004612	exon3
9	101900141	101900371	TGFBR1	NM_004612	exon4
9	101904818	101904985	TGFBR1	NM_004612	exon5
9	101907014	101907170	TGFBR1	NM_004612	exon6
9	101908767	101908891	TGFBR1	NM_004612	exon7
9	101909936	101910066	TGFBR1	NM_004612	exon8
9	101911462	101911587	TGFBR1	NM_004612	exon9
9	110248032	110248207	KLF4	NM_004235	exon5
9	110249309	110249473	KLF4	NM_004235	exon4
9	110249576	110250548	KLF4	NM_004235	exon3
9	110251211	110251331	KLF4	NM_004235	exon2
9	110251449	110251453	KLF4	NM_004235	exon1
9	127911952	127912200	PPP6C	NM_002721	exon7
9	127915812	127916021	PPP6C	NM_002721	exon6
9	127916185	127916264	PPP6C	NM_002721	exon5
9	127920520	127920661	PPP6C	NM_002721	exon4
9	127923120	127923185	PPP6C	NM_002721	exon3
9	127933364	127933459	PPP6C	NM_002721	exon2
9	127951923	127951997	PPP6C	NM_002721	exon1
9	133710834	133710912	ABL1	NM_005157	exon1
9	133729451	133729624	ABL1	NM_005157	exon2
9	133730188	133730483	ABL1	NM_005157	exon3
9	133738150	133738422	ABL1	NM_005157	exon4
9	133747516	133747600	ABL1	NM_005157	exon5
9	133748247	133748424	ABL1	NM_005157	exon6
9	133750255	133750439	ABL1	NM_005157	exon7
9	133753802	133753954	ABL1	NM_005157	exon8
9	133755455	133755544	ABL1	NM_005157	exon9
9	133755887	133756051	ABL1	NM_005157	exon10
9	133759356	133761070	ABL1	NM_005157	exon11
9	135771622	135772141	TSC1	NM_000368	exon23
9	135772571	135772732	TSC1	NM_000368	exon22
9	135772810	135772997	TSC1	NM_000368	exon21
9	135776102	135776224	TSC1	NM_000368	exon20
9	135776976	135777086	TSC1	NM_000368	exon19
9	135777992	135778174	TSC1	NM_000368	exon18
9	135779038	135779204	TSC1	NM_000368	exon17
9	135779798	135779841	TSC1	NM_000368	exon16
9	135780968	135781526	TSC1	NM_000368	exon15
9	135782118	135782222	TSC1	NM_000368	exon14
9	135782688	135782757	TSC1	NM_000368	exon13
